Content Catalog,Best Practices,"Istio: Virtual Service, Destination Rules, ...",,Operator,Closed,Team,,,,,Kanvas,v0.6.0,,,,,,,,,,,,,,,,,81e90a7a-fac7-40d1-bf7d-e8250d36fe5d,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('81e90a7a-fac7-40d1-bf7d-e8250d36fe5d','Content Catalog','Best Practices','Istio: Virtual Service, Destination Rules, ...','')",,FALSE,"UPDATE keys SET category = 'Content Catalog', subcategory = 'Best Practices', function = 'Istio: Virtual Service, Destination Rules, ...', description = '', updated_at = NOW() WHERE id = '81e90a7a-fac7-40d1-bf7d-e8250d36fe5d';",,
Content Catalog,Best Practices,Consul,,Operator,Closed,Team,,,,,Kanvas,v0.7.0,,,,,,,,,,,,,,,,,bb345c3a-22f0-4377-8f55-8f6ebef5524d,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('bb345c3a-22f0-4377-8f55-8f6ebef5524d','Content Catalog','Best Practices','Consul','')",,FALSE,"UPDATE keys SET category = 'Content Catalog', subcategory = 'Best Practices', function = 'Consul', description = '', updated_at = NOW() WHERE id = 'bb345c3a-22f0-4377-8f55-8f6ebef5524d';",,
Content Catalog,Best Practices,Kuma,,Operator,Closed,Team,,,,,Kanvas,v0.7.0,,,,,,,,,,,,,,,,,425d0113-0363-48fb-9698-4f392a4b7b48,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('425d0113-0363-48fb-9698-4f392a4b7b48','Content Catalog','Best Practices','Kuma','')",,FALSE,"UPDATE keys SET category = 'Content Catalog', subcategory = 'Best Practices', function = 'Kuma', description = '', updated_at = NOW() WHERE id = '425d0113-0363-48fb-9698-4f392a4b7b48';",,
Event Management,Statistics,View Statistics,,Platform Engineer,,,,,,,,,,,MISSING https://github.com/layer5io/docs/issues/423,,,,,,,X,X,,,,Accept Access Request,,d5fd3a6f-23a6-429c-b9b3-7ffa75d3f381,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('d5fd3a6f-23a6-429c-b9b3-7ffa75d3f381','Event Management','Statistics','View Statistics','')",X,FALSE,"UPDATE keys SET category = 'Event Management', subcategory = 'Statistics', function = 'View Statistics', description = '', updated_at = NOW() WHERE id = 'd5fd3a6f-23a6-429c-b9b3-7ffa75d3f381';",,
Events Management,Events,View Events,,Platform Engineer,,,,,,,,,,,MISSING https://github.com/layer5io/docs/issues/423,,,,,,,X,X,,,,Accept Access Request,,4fe3e6b9-3363-4e9d-bfd4-9cd5bd168e5a,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('4fe3e6b9-3363-4e9d-bfd4-9cd5bd168e5a','Events Management','Events','View Events','')",X,FALSE,"UPDATE keys SET category = 'Events Management', subcategory = 'Events', function = 'View Events', description = '', updated_at = NOW() WHERE id = '4fe3e6b9-3363-4e9d-bfd4-9cd5bd168e5a';",,
Events Management,Summary,View Summary,,Platform Engineer,,,,,,,,,,,MISSING https://github.com/layer5io/docs/issues/423,,,,,,,X,X,,,,Accept Access Request,,82c04345-f7ba-4696-bddd-da7bd0046f38,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('82c04345-f7ba-4696-bddd-da7bd0046f38','Events Management','Summary','View Summary','')",X,FALSE,"UPDATE keys SET category = 'Events Management', subcategory = 'Summary', function = 'View Summary', description = '', updated_at = NOW() WHERE id = '82c04345-f7ba-4696-bddd-da7bd0046f38';",,
Events Management,Audit,View Audit,,Platform Engineer,,,,,,,,,,,MISSING https://github.com/layer5io/docs/issues/423,,,,,,,X,X,,,,Accept Access Request,,80bb9c66-0657-49ff-a064-667e9875bb3f,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('80bb9c66-0657-49ff-a064-667e9875bb3f','Events Management','Audit','View Audit','')",X,FALSE,"UPDATE keys SET category = 'Events Management', subcategory = 'Audit', function = 'View Audit', description = '', updated_at = NOW() WHERE id = '80bb9c66-0657-49ff-a064-667e9875bb3f';",,
Extensibility,Framework,Dynamic Injection via Remote Provider,,Integrator,Open,Free,,,,,Golang,,,,,,,,,,,,,,,,,,aee2b910-ab6b-4af5-b405-38fdbe11790d,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('aee2b910-ab6b-4af5-b405-38fdbe11790d','Extensibility','Framework','Dynamic Injection via Remote Provider','')",,FALSE,"UPDATE keys SET category = 'Extensibility', subcategory = 'Framework', function = 'Dynamic Injection via Remote Provider', description = '', updated_at = NOW() WHERE id = 'aee2b910-ab6b-4af5-b405-38fdbe11790d';",,
Extensibility,ReST API,Namespaced custom endpoints,,Integrator,Open,Free,,,,,Golang,,,,,,,,,,,,,,,,,,ee6562f9-eb5e-4978-9239-fc1ac18a06a2,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('ee6562f9-eb5e-4978-9239-fc1ac18a06a2','Extensibility','ReST API','Namespaced custom endpoints','')",,FALSE,"UPDATE keys SET category = 'Extensibility', subcategory = 'ReST API', function = 'Namespaced custom endpoints', description = '', updated_at = NOW() WHERE id = 'ee6562f9-eb5e-4978-9239-fc1ac18a06a2';",,
Extensibility,ReST API,Swagger integration,,Integrator,Open,Free,,,,,Golang,,,,,,,,,,,,,,,,,,045f4c47-95d7-4ee7-923e-b069faa75640,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('045f4c47-95d7-4ee7-923e-b069faa75640','Extensibility','ReST API','Swagger integration','')",,FALSE,"UPDATE keys SET category = 'Extensibility', subcategory = 'ReST API', function = 'Swagger integration', description = '', updated_at = NOW() WHERE id = '045f4c47-95d7-4ee7-923e-b069faa75640';",,
Extensibility,GraphQL API,Namespaced custom resolvers,,Integrator,Open,Free,,,,,Golang,,,,,,,,,,,,,,,,,,192cd281-234a-4127-b8a8-3e6f10d9e730,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('192cd281-234a-4127-b8a8-3e6f10d9e730','Extensibility','GraphQL API','Namespaced custom resolvers','')",,FALSE,"UPDATE keys SET category = 'Extensibility', subcategory = 'GraphQL API', function = 'Namespaced custom resolvers', description = '', updated_at = NOW() WHERE id = '192cd281-234a-4127-b8a8-3e6f10d9e730';",,
Extensibility,Extension Point,Adapters,Extend Meshery's capabilities behind a gRPC interface for Model registration and operation invocation,Integrator,Open,Free,,,,,Golang,,,,,,,,,,,,,,,,,,65150884-c617-4aa4-bb0f-09dd0532bb83,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('65150884-c617-4aa4-bb0f-09dd0532bb83','Extensibility','Extension Point','Adapters','Extend Meshery's capabilities behind a gRPC interface for Model registration and operation invocation')",,FALSE,"UPDATE keys SET category = 'Extensibility', subcategory = 'Extension Point', function = 'Adapters', description = 'Extend Meshery's capabilities behind a gRPC interface for Model registration and operation invocation', updated_at = NOW() WHERE id = '65150884-c617-4aa4-bb0f-09dd0532bb83';",,
Extensibility,Extension Point,Load Generators,,Integrator,Open,Free,,,,,Golang,,,,,,,,,,,,,,,,,,d63d7908-0699-4548-8493-bc3cb1b32699,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('d63d7908-0699-4548-8493-bc3cb1b32699','Extensibility','Extension Point','Load Generators','')",,FALSE,"UPDATE keys SET category = 'Extensibility', subcategory = 'Extension Point', function = 'Load Generators', description = '', updated_at = NOW() WHERE id = 'd63d7908-0699-4548-8493-bc3cb1b32699';",,
Extensibility,Extension Point,Authentication,,Integrator,Open,Free,,,,,Golang,,,,,,,,,,,,,,,,,,3073abac-9b60-4c9e-b8af-0bc3adeeb5a5,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('3073abac-9b60-4c9e-b8af-0bc3adeeb5a5','Extensibility','Extension Point','Authentication','')",,FALSE,"UPDATE keys SET category = 'Extensibility', subcategory = 'Extension Point', function = 'Authentication', description = '', updated_at = NOW() WHERE id = '3073abac-9b60-4c9e-b8af-0bc3adeeb5a5';",,
Extensibility,Extension Point,Authorization,,Integrator,Open,Free,,,,,Golang,,,,,,,,,,,,,,,,,,e750108f-7659-48a8-8b24-a811f1852819,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('e750108f-7659-48a8-8b24-a811f1852819','Extensibility','Extension Point','Authorization','')",,FALSE,"UPDATE keys SET category = 'Extensibility', subcategory = 'Extension Point', function = 'Authorization', description = '', updated_at = NOW() WHERE id = 'e750108f-7659-48a8-8b24-a811f1852819';",,
Extensibility,Extension Point,Remote Providers,,Integrator,Open,Free,,,,,Golang,,,,,,,,,,,,,,,,,,be4505ae-b83e-479f-81f7-8f59eeae251d,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('be4505ae-b83e-479f-81f7-8f59eeae251d','Extensibility','Extension Point','Remote Providers','')",,FALSE,"UPDATE keys SET category = 'Extensibility', subcategory = 'Extension Point', function = 'Remote Providers', description = '', updated_at = NOW() WHERE id = 'be4505ae-b83e-479f-81f7-8f59eeae251d';",,
Extensibility,Extension Point,Meshery UI: Collaborators,Real-time user presence and user profile integration,Integrator,Open,Free,,,,,ReactJS,,,,,,,,,,,,,,,,,,,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('','Extensibility','Extension Point','Meshery UI: Collaborators','Real-time user presence and user profile integration')",,FALSE,"UPDATE keys SET category = 'Extensibility', subcategory = 'Extension Point', function = 'Meshery UI: Collaborators', description = 'Real-time user presence and user profile integration', updated_at = NOW() WHERE id = '';",,
Extensibility,Extension Point,Meshery UI: Extensible Authorization,Extensible Permission and Entitlement session-based key verification and enforcement,Integrator,Open,Free,,,,,ReactJS,,,,,,,,,,,,,,,,,,,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('','Extensibility','Extension Point','Meshery UI: Extensible Authorization','Extensible Permission and Entitlement session-based key verification and enforcement')",,FALSE,"UPDATE keys SET category = 'Extensibility', subcategory = 'Extension Point', function = 'Meshery UI: Extensible Authorization', description = 'Extensible Permission and Entitlement session-based key verification and enforcement', updated_at = NOW() WHERE id = '';",,
Extensibility,Extension Point,User Preferences,,Integrator,Open,Free,,,,,Golang,,,,,,,,,,,,,,,,,,39da55c3-68eb-4510-a115-bff559e648ef,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('39da55c3-68eb-4510-a115-bff559e648ef','Extensibility','Extension Point','User Preferences','')",,FALSE,"UPDATE keys SET category = 'Extensibility', subcategory = 'Extension Point', function = 'User Preferences', description = '', updated_at = NOW() WHERE id = '39da55c3-68eb-4510-a115-bff559e648ef';",,
Extensibility,Extension Point,Peer-to-Peer ,Propagate document updates peer-to-peer using WebRTC.,Integrator,Open,Free,,,,,Golang,,,,,,,,,,,,,,,,,,66f311bf-6b7e-41ee-bab6-5e671dd2f0e6,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('66f311bf-6b7e-41ee-bab6-5e671dd2f0e6','Extensibility','Extension Point','Peer-to-Peer ','Propagate document updates peer-to-peer using WebRTC.')",,FALSE,"UPDATE keys SET category = 'Extensibility', subcategory = 'Extension Point', function = 'Peer-to-Peer', description = 'Propagate document updates peer-to-peer using WebRTC.', updated_at = NOW() WHERE id = '66f311bf-6b7e-41ee-bab6-5e671dd2f0e6';",,
Extensibility,Extensions,Install extension,Install or enable or disabble extensions in Meshery,Integrator,Open,Free,,,,,Server,v0.7.0,,,,,,,,,,X,X,,,,Extension Point Management,,24f41e98-7ce1-40c4-a82d-4ae0294d237d,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('24f41e98-7ce1-40c4-a82d-4ae0294d237d','Extensibility','Extensions','Install extension','Install or enable or disabble extensions in Meshery')",X,TRUE,"UPDATE keys SET category = 'Extensibility', subcategory = 'Extensions', function = 'Install extension', description = 'Install or enable or disabble extensions in Meshery', updated_at = NOW() WHERE id = '24f41e98-7ce1-40c4-a82d-4ae0294d237d';",,
Extensibility,Extensions,View Meshery User Preferences,View all user preferences in Meshery UI ,Integrator,Open,Free,,,,,Server,v0.7.0,,,,,,X,X,X,,X,X,,,,Extension Point Management,,cdec6212-bbbf-4cab-b10d-76d12bee7e56,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('cdec6212-bbbf-4cab-b10d-76d12bee7e56','Extensibility','Extensions','View Meshery User Preferences','View all user preferences in Meshery UI ')",X,TRUE,"UPDATE keys SET category = 'Extensibility', subcategory = 'Extensions', function = 'View Meshery User Preferences', description = 'View all user preferences in Meshery UI', updated_at = NOW() WHERE id = 'cdec6212-bbbf-4cab-b10d-76d12bee7e56';",,Test present in Kanvas
Extensibility,Extensions,View Extensions,View all extensions on the extension page,ALL,Open,Free,,,,,Server,v0.7.0,,,,,,X,X,X,,X,X,,,,Extension Point Management,,c1330df4-1bbe-4d5d-8828-f4bd9ee989e5,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('c1330df4-1bbe-4d5d-8828-f4bd9ee989e5','Extensibility','Extensions','View Extensions','View all extensions on the extension page')",X,TRUE,"UPDATE keys SET category = 'Extensibility', subcategory = 'Extensions', function = 'View Extensions', description = 'View all extensions on the extension page', updated_at = NOW() WHERE id = 'c1330df4-1bbe-4d5d-8828-f4bd9ee989e5';",,
Financial Management,Accounting,Showback,,Platform Engineer,,,,,,,WASM,,,,MISSING,,,,,,,,,,,,,,f1a4d8b0-a4f0-413f-83be-9f7fb9e48a08,,,FALSE,"UPDATE keys SET category = 'Financial Management', subcategory = 'Accounting', function = 'Showback', description = '', updated_at = NOW() WHERE id = 'f1a4d8b0-a4f0-413f-83be-9f7fb9e48a08';",,
Financial Management,Billing,Chargeback,"Per service, per authenticated user",Product Manager,,,,,,,WASM,,,,MISSING,,,,,,,,,,,,,,3a1c684a-dbde-4833-b592-e64f9c35a50e,,,FALSE,"UPDATE keys SET category = 'Financial Management', subcategory = 'Billing', function = 'Chargeback', description = 'Per service, per authenticated user', updated_at = NOW() WHERE id = '3a1c684a-dbde-4833-b592-e64f9c35a50e';",,
GitOps,Review,Snapshots,Visual insights in your pull requests in GitLab,Operator,Closed,Team,,,,,Cloud,v0.5.0,,,MISSING,,,,,,,,,,,,,,81287ea7-5e3f-480c-8b2e-211d62d08797,,,FALSE,"UPDATE keys SET category = 'GitOps', subcategory = 'Review', function = 'Snapshots', description = 'Visual insights in your pull requests in GitLab', updated_at = NOW() WHERE id = '81287ea7-5e3f-480c-8b2e-211d62d08797';",,
GitOps,Review,Snapshots,Visual insights in your pull requests in GitHub.com (App),Operator,Closed,Enterprise,,,,,Kanvas,v0.6.0,,,https://docs.layer5.io/cloud/tutorials/gitops-snapshots/,,,,,,,,,,,,,,,,,FALSE,"UPDATE keys SET category = 'GitOps', subcategory = 'Review', function = 'Snapshots', description = 'Visual insights in your pull requests in GitHub.com (App)', updated_at = NOW() WHERE id = '';",,
GitOps,Review,Snapshots,Visual insights in your pull requests in GitHub.com (PAT),Operator,Closed,Enterprise,,,,,Kanvas,v1.0.0,,,,,,,,,,,,,,,,,ba84d9c3-8f52-4675-a811-7d78653cca02,,,FALSE,"UPDATE keys SET category = 'GitOps', subcategory = 'Review', function = 'Snapshots', description = 'Visual insights in your pull requests in GitHub.com (PAT)', updated_at = NOW() WHERE id = 'ba84d9c3-8f52-4675-a811-7d78653cca02';",,
GitOps,Review,Snapshots,Visual insights in your pull requests in GitHub Enterprise (App),Operator,Closed,Enterprise,,,,,Kanvas,v1.0.0,,,,,,,,,,,,,,,,,45cd7d25-c205-47ae-b071-9b2083eae051,,,FALSE,"UPDATE keys SET category = 'GitOps', subcategory = 'Review', function = 'Snapshots', description = 'Visual insights in your pull requests in GitHub Enterprise (App)', updated_at = NOW() WHERE id = '45cd7d25-c205-47ae-b071-9b2083eae051';",,
GitOps,Review,Snapshots,Visual insights in your pull requests in Bitbucket,Operator,Closed,Enterprise,,,,,Kanvas,v0.6.0,,,MISSING,,,,,,,,,,,,,,f9df75f6-5b98-4d54-bc1c-ae59a4d5b95c,,,FALSE,"UPDATE keys SET category = 'GitOps', subcategory = 'Review', function = 'Snapshots', description = 'Visual insights in your pull requests in Bitbucket', updated_at = NOW() WHERE id = 'f9df75f6-5b98-4d54-bc1c-ae59a4d5b95c';",,
GitOps,Review,Snapshots,Visual insights in your pull requests in ArtifactHub,Operator,Closed,Enterprise,,,,,Kanvas,v0.6.0,,,,,,,,,,,,,,,,,f9df75f6-5b98-4d54-bc1c-ae59a4d5b95c,,,FALSE,"UPDATE keys SET category = 'GitOps', subcategory = 'Review', function = 'Snapshots', description = 'Visual insights in your pull requests in ArtifactHub', updated_at = NOW() WHERE id = 'f9df75f6-5b98-4d54-bc1c-ae59a4d5b95c';",,
GitOps,Review,Snapshots,Support for Diffs on Pull Requests,Operator,Closed,Enterprise,,,,,Kanvas,v0.9.0,,,,,,,,,,,,,,,,,f9df75f6-5b98-4d54-bc1c-ae59a4d5b95c,,,FALSE,"UPDATE keys SET category = 'GitOps', subcategory = 'Review', function = 'Snapshots', description = 'Support for Diffs on Pull Requests', updated_at = NOW() WHERE id = 'f9df75f6-5b98-4d54-bc1c-ae59a4d5b95c';",,
GitOps,Pipeline,BitBucket,Initiate deployment with creation of pull request,Operator,Closed,Enterprise,,,,,Kanvas,v1.5.0,,,,,,,,,,,,,,,,,9f236c99-b2ec-4474-9ec8-7c3f8a09e63e,,,FALSE,"UPDATE keys SET category = 'GitOps', subcategory = 'Pipeline', function = 'BitBucket', description = 'Initiate deployment with creation of pull request', updated_at = NOW() WHERE id = '9f236c99-b2ec-4474-9ec8-7c3f8a09e63e';",,
GitOps,Pipeline,GitHub,Initiate deployment with creation of pull request,Operator,Closed,Enterprise,,,,,Kanvas,v1.5.0,,,,,,,,,,,,,,,,,9f236c99-b2ec-4474-9ec8-7c3f8a09e63e,,,FALSE,"UPDATE keys SET category = 'GitOps', subcategory = 'Pipeline', function = 'GitHub', description = 'Initiate deployment with creation of pull request', updated_at = NOW() WHERE id = '9f236c99-b2ec-4474-9ec8-7c3f8a09e63e';",,
GitOps,Pipeline,GitLab,Initiate deployment with creation of pull request,Operator,Closed,Enterprise,,,,,Kanvas,v1.5.0,,,,,,,,,,,,,,,,,9f236c99-b2ec-4474-9ec8-7c3f8a09e63e,,,FALSE,"UPDATE keys SET category = 'GitOps', subcategory = 'Pipeline', function = 'GitLab', description = 'Initiate deployment with creation of pull request', updated_at = NOW() WHERE id = '9f236c99-b2ec-4474-9ec8-7c3f8a09e63e';",,
GitOps,Pipeline,ArgoEvents,Initiate deployment with creation of pull request,Operator,Closed,Enterprise,,,,,Kanvas,post v1.0,,,,,,,,,,,,,,,,,81287ea7-5e3f-480c-8b2e-211d62d08797,,,FALSE,"UPDATE keys SET category = 'GitOps', subcategory = 'Pipeline', function = 'ArgoEvents', description = 'Initiate deployment with creation of pull request', updated_at = NOW() WHERE id = '81287ea7-5e3f-480c-8b2e-211d62d08797';",,
GitOps,Pipeline,Flux,Initiate deployment with creation of pull request,Operator,Closed,Enterprise,,,,,Kanvas,post v1.0,,,,,,,,,,,,,,,,,,,,FALSE,"UPDATE keys SET category = 'GitOps', subcategory = 'Pipeline', function = 'Flux', description = 'Initiate deployment with creation of pull request', updated_at = NOW() WHERE id = '';",,
GitOps,Pipeline,Webhook,Signal pass or fail: to proceed or rollback a deployment,Developer,Open,Free,,,,,GitHub Action,post v1.0,,,,,,,,,,,,,,,,,b2b183bd-9aff-469e-9c65-8027b75999aa,,,FALSE,"UPDATE keys SET category = 'GitOps', subcategory = 'Pipeline', function = 'Webhook', description = 'Signal pass or fail: to proceed or rollback a deployment', updated_at = NOW() WHERE id = 'b2b183bd-9aff-469e-9c65-8027b75999aa';",,
GitOps,Pipeline,Assess and Characterize Service Performance,Signal pass or fail: to proceed or rollback a deployment,Operator,Open,Free,,,,,GitHub Action,v0.5.0,,,,,,,,,,,,,,,,,b869fa3d-bace-4e7a-9403-99e0b280ed56,,,FALSE,"UPDATE keys SET category = 'GitOps', subcategory = 'Pipeline', function = 'Assess and Characterize Service Performance', description = 'Signal pass or fail: to proceed or rollback a deployment', updated_at = NOW() WHERE id = 'b869fa3d-bace-4e7a-9403-99e0b280ed56';",,
GitOps,SMI Conformance,Verify conformance; return results and green/red light,,Platform Engineer,Open,Free,,,,,GitHub Action,,,,,,,,,,,,,,,,,,995e6bbd-1015-4213-a859-14e983e42e7b,,,FALSE,"UPDATE keys SET category = 'GitOps', subcategory = 'SMI Conformance', function = 'Verify conformance; return results and green/red light', description = '', updated_at = NOW() WHERE id = '995e6bbd-1015-4213-a859-14e983e42e7b';",,
Identity & Access Management,Single User,Implicit user; implicit role (admin),,All,Open,Free,,,,,Server,v0.1.0,,,,,,,,,,,X,,,,,,d5591874-986c-471f-8631-0b0d87989b41,"INSERT INTO keys (id, keychain_id, category, subcategory, function, description, created_at, owner) VALUES ('d5591874-986c-471f-8631-0b0d87989b41','','Identity & Access Management','Single User','Implicit user; implicit role (admin)','', NOW(), uuid_nil())",,FALSE,"UPDATE keys SET category = 'Identity & Access Management', subcategory = 'Single User', function = 'Implicit user; implicit role (admin)', description = '', updated_at = NOW() WHERE id = 'd5591874-986c-471f-8631-0b0d87989b41';",,
Identity & Access Management,,,,All,Closed,Free,,,,,Cloud,v0.2.0,,,,,,,,,,,X,,,,,,ebfc8533-802b-4cf1-8c38-25c1ac3f492b,"INSERT INTO keys (id, keychain_id, category, subcategory, function, description, created_at, owner) VALUES ('ebfc8533-802b-4cf1-8c38-25c1ac3f492b','','Identity & Access Management','Multiple Users','Multi-tenancy','', NOW(), uuid_nil())",,FALSE,"UPDATE keys SET category = 'Identity & Access Management', subcategory = 'Multiple Users', function = 'Multi-tenancy', description = '', updated_at = NOW() WHERE id = 'ebfc8533-802b-4cf1-8c38-25c1ac3f492b';",,
Identity & Access Management,Multiple Users,Multi-tenancy,,All,Closed,Free,,,,,Cloud,v0.3.0,,,https://docs.layer5.io/cloud/identity/organizations/,,,,,,,,X,,,,,,18771b5f-6550-4ef2-ab95-cc7a93a12d16,"INSERT INTO keys (id, keychain_id, category, subcategory, function, description, created_at, owner) VALUES ('18771b5f-6550-4ef2-ab95-cc7a93a12d16','','Identity & Access Management','Individual User Preferences','Allows preferences to be set per user.','', NOW(), uuid_nil())",,FALSE,"UPDATE keys SET category = 'Identity & Access Management', subcategory = 'Individual User Preferences', function = 'Allows preferences to be set per user.', description = '', updated_at = NOW() WHERE id = '18771b5f-6550-4ef2-ab95-cc7a93a12d16';",,
Identity & Access Management,Individual User Preferences,Allows preferences to be set per user.,,Platform Engineer,Closed,Team,,,,,Server,v0.6.0,,,https://docs.layer5.io/cloud/identity/users/notification-preferences/,,,,,,,,X,,,,,,9032e8f8-414e-462c-afa9-81c4e45f3eec,"INSERT INTO keys (id, keychain_id, category, subcategory, function, description, created_at, owner) VALUES ('9032e8f8-414e-462c-afa9-81c4e45f3eec','','Identity & Access Management','Built-in Roles','Built-in Roles','', NOW(), uuid_nil())",,FALSE,"UPDATE keys SET category = 'Identity & Access Management', subcategory = 'Built-in Roles', function = 'Built-in Roles', description = '', updated_at = NOW() WHERE id = '9032e8f8-414e-462c-afa9-81c4e45f3eec';",,
Identity & Access Management,Built-in Roles,Built-in Roles,Static - out of the box,Platform Engineer,Closed,Free,x,x,x,x,Cloud,v1.0.0,X,,https://docs.layer5.io/cloud/security/roles/,,,,,,,,X,,,,,,99d7881c-ca1a-41f9-9c0a-fd36a619a110,"INSERT INTO keys (id, keychain_id, category, subcategory, function, description, created_at, owner) VALUES ('99d7881c-ca1a-41f9-9c0a-fd36a619a110','','Identity & Access Management','User-defined Roles','User-defined Roles','Static - out of the box', NOW(), uuid_nil())",,FALSE,"UPDATE keys SET category = 'Identity & Access Management', subcategory = 'User-defined Roles', function = 'User-defined Roles', description = 'Static - out of the box', updated_at = NOW() WHERE id = '99d7881c-ca1a-41f9-9c0a-fd36a619a110';",,
Identity & Access Management,User-defined Roles,User-defined Roles,Customizable roles for specific permission assignments,Platform Engineer,Closed,Enterprise,x,x,x,x,Cloud,v0.7.0,X,,MISSING - https://docs.layer5.io/cloud/security/roles/,,,,,,,,X,,,,,,4b46c866-0d9e-43e6-8810-b0f8df9d0f8c,"INSERT INTO keys (id, keychain_id, category, subcategory, function, description, created_at, owner) VALUES ('4b46c866-0d9e-43e6-8810-b0f8df9d0f8c','','Identity & Access Management','Multiple Organizations','Enforcement of tenancy','Customizable roles for specific permission assignments', NOW(), uuid_nil())",,FALSE,"UPDATE keys SET category = 'Identity & Access Management', subcategory = 'Multiple Organizations', function = 'Enforcement of tenancy', description = 'Customizable roles for specific permission assignments', updated_at = NOW() WHERE id = '4b46c866-0d9e-43e6-8810-b0f8df9d0f8c';",,
Identity & Access Management,Multiple Organizations,Enforcement of tenancy,,Platform Engineer,Closed,Enterprise,,,,,OPA,v0.9.0,,,https://docs.layer5.io/cloud/identity/organizations/,,,,,,,,X,,,,,,6a31b997-9162-4022-87ae-c031bfba53d5,"INSERT INTO keys (id, keychain_id, category, subcategory, function, description, created_at, owner) VALUES ('6a31b997-9162-4022-87ae-c031bfba53d5','','Identity & Access Management','Multiple Organizations','Hierarchical permissioning','', NOW(), uuid_nil())",,FALSE,"UPDATE keys SET category = 'Identity & Access Management', subcategory = 'Multiple Organizations', function = 'Hierarchical permissioning', description = '', updated_at = NOW() WHERE id = '6a31b997-9162-4022-87ae-c031bfba53d5';",,
Identity & Access Management,Multiple Organizations,Hierarchical permissioning,,Platform Engineer,Closed,Free,,,,,Cloud,v0.2.0,,,https://docs.layer5.io/cloud/security/roles/,,,,,,,,X,,,,,,36372d4f-5aea-4c2e-9938-59d7534bfc1b,"INSERT INTO keys (id, keychain_id, category, subcategory, function, description, created_at, owner) VALUES ('36372d4f-5aea-4c2e-9938-59d7534bfc1b','','Identity & Access Management','Authentication','Authentication: OAuth','', NOW(), uuid_nil())",,FALSE,"UPDATE keys SET category = 'Identity & Access Management', subcategory = 'Authentication', function = 'Authentication: OAuth', description = '', updated_at = NOW() WHERE id = '36372d4f-5aea-4c2e-9938-59d7534bfc1b';",,
Identity & Access Management,Authentication,Authentication: OAuth,,Platform Engineer,Closed,Free,x,x,x,x,Cloud,v0.9.0,,,https://docs.layer5.io/cloud/identity/users/,,,,,,,,X,,,,,,db96233e-047b-4e2f-b4e3-419c038e4b26,"INSERT INTO keys (id, keychain_id, category, subcategory, function, description, created_at, owner) VALUES ('db96233e-047b-4e2f-b4e3-419c038e4b26','','Identity & Access Management','Authentication: LDAP','Authentication: LDAP','', NOW(), uuid_nil())",,FALSE,"UPDATE keys SET category = 'Identity & Access Management', subcategory = 'Authentication: LDAP', function = 'Authentication: LDAP', description = '', updated_at = NOW() WHERE id = 'db96233e-047b-4e2f-b4e3-419c038e4b26';",,
Identity & Access Management,Authentication: LDAP,Authentication: LDAP,Access Meshery Server using your existing accounts and centrally manage repository access.,Platform Engineer,Closed,Enterprise,,,,x,Cloud,v1.1.0,X,,,,,,,,,,X,,,,,,4d7cccf0-1831-4814-a5eb-2358b99c2870,"INSERT INTO keys (id, keychain_id, category, subcategory, function, description, created_at, owner) VALUES ('4d7cccf0-1831-4814-a5eb-2358b99c2870','','Identity & Access Management','Authentication: SAML','Authentication: SAML','Access Meshery Server using your existing accounts and centrally manage repository access.', NOW(), uuid_nil())",,FALSE,"UPDATE keys SET category = 'Identity & Access Management', subcategory = 'Authentication: SAML', function = 'Authentication: SAML', description = 'Access Meshery Server using your existing accounts and centrally manage repository access.', updated_at = NOW() WHERE id = '4d7cccf0-1831-4814-a5eb-2358b99c2870';",,
